"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2292292-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2292292-28";"2022-07-12";"2022-07-12T15:41:40";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"66187";"https://dadosabertos.camara.leg.br/api/v2/eventos/66187";"0";"0";"0";"0";"Rejeitado o Parecer.";"";"";"2022-05-30T10:24:12";"Parecer do Relator, Dep. Alexis Fonteyne (NOVO-SP), pela aprovação, com substitutivo.";"2325164";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2325164"
"2305816-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2305816-51";"2022-07-12";"2022-07-12T16:00:44";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"66187";"https://dadosabertos.camara.leg.br/api/v2/eventos/66187";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-07-07T16:08:02";"Parecer da Relatora, Dep. Fernanda Melchionna (PSOL-RS), pela aprovação deste, e da Emenda ao Substitutivo nº 1/2022 da CTASP, com substitutivo.";"2331834";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331834"
"2319155-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2319155-27";"2022-07-12";"2022-07-12T16:23:16";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"66187";"https://dadosabertos.camara.leg.br/api/v2/eventos/66187";"1";"0";"0";"0";"Aprovado o Parecer. Contra os Deputados Tiago Mitraud e Alexis Fonteyne.";"";"";"2022-06-20T20:56:12";"Parecer do Relator, Dep. Mauro Nazif (PSB-RO), pela aprovação, com substitutivo.";"2329584";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329584"
"2324338-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324338-24";"2022-07-12";"2022-07-12T16:28:49";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"66187";"https://dadosabertos.camara.leg.br/api/v2/eventos/66187";"1";"0";"0";"0";"Aprovado o Parecer. Contra os Deputados Tiago Mitraud e Alexis Fonteyne.";"";"";"2022-07-05T10:42:26";"Parecer do Relator, Dep. André Figueiredo (PDT-CE), pela aprovação.";"2331249";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331249"
"2284775-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2284775-28";"2022-07-12";"2022-07-12T16:33:52";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"66187";"https://dadosabertos.camara.leg.br/api/v2/eventos/66187";"1";"0";"0";"0";"Aprovado o Parecer. Contra o Deputado Tiago Mitraud.";"";"";"2021-11-17T14:27:43";"Parecer do Relator, Dep. Jones Moura (PSD-RJ), pela aprovação.";"2307500";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2307500"
"2196019-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2196019-68";"2022-07-12";"2022-08-01T11:50:33";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"66187";"https://dadosabertos.camara.leg.br/api/v2/eventos/66187";"1";"0";"0";"0";"Apresentado o Parecer do Relator-Substituto, pela aprovação com substitutivo.
Aprovado o Parecer.";"";"";"2022-07-13T12:08:06";"Parecer do Relator-substituto, Dep. Alexis Fonteyne (NOVO-SP), pela aprovação, com substitutivo.";"2332390";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332390"
"2292292-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2292292-33";"2022-07-12";"2022-08-23T16:48:44";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"66187";"https://dadosabertos.camara.leg.br/api/v2/eventos/66187";"1";"0";"0";"0";"Aprovado o Parecer Vencedor do Dep. Rogério Correia, contra o voto do Deputado Alexis Fonteyne. O parecer do Relator, Dep. Alexis Fonteyne, passou a constituir Voto em Separado.";"";"";"2022-05-30T10:24:12";"Parecer do Relator, Dep. Alexis Fonteyne (NOVO-SP), pela aprovação, com substitutivo.";"2325164";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2325164"
"2332053-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332053-2";"2022-07-12";"2022-07-12T15:49:03";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"66152";"https://dadosabertos.camara.leg.br/api/v2/eventos/66152";"1";"0";"0";"0";"Aprovado com alterações. Subscreveu a Dep. Érika Kokay, que sugeriu  fossem convidadas as senhoras Vanessa Ziotti e Lucinete Ferreira Andrade.";"";"";"";"Apresentação do Requerimento n. 29/2022, pelo Deputado Diego Garcia (REPUBLIC/PR), que ""Requer a realização de Audiência Pública para tratar sobre intervenção precoce e a terapia ABA (Análise Comportamental Aplicada) para as pessoas com Transtorno do Espectro Autista (TEA)"".";"0";""
"2332095-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332095-2";"2022-07-12";"2022-07-12T15:49:04";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"66152";"https://dadosabertos.camara.leg.br/api/v2/eventos/66152";"1";"0";"0";"0";"Aprovado. Subscreveu a Deputada Érika Kokay e a Deputada Tereza Nelma.";"";"";"";"Apresentação do Requerimento n. 30/2022, pelo Deputado Alexandre Padilha (PT/SP), que ""Requer a aprovação de MOÇÃO DE REPÚDIO ao MINISTRO DE ESTADO DA SAÚDE, MARCELO ANTÔNIO CARTAXO QUEIROGA LOPES, devido a extinção da Coordenação da Política de Atenção  à Saúde das Pessoa com Deficiência na estrutura organizacional do Ministério da Saúde"".";"0";""
"2332096-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332096-2";"2022-07-12";"2022-07-12T15:49:04";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"66152";"https://dadosabertos.camara.leg.br/api/v2/eventos/66152";"1";"0";"0";"0";"Aprovado. Subscreveu a Deputada Érika Kokay.";"";"";"";"Apresentação do Requerimento n. 31/2022, pelo Deputado Alexandre Padilha (PT/SP), que ""Sugere ao Ministério da Saúde que a ficha de notificação do SINAN - Sistema de Informação de Agravos de Notificação inclua campo para informar caso o paciente seja pessoa com deficiência. "".";"0";""
"541411-90";"https://dadosabertos.camara.leg.br/api/v2/votacoes/541411-90";"2022-07-12";"2022-07-12T15:59:58";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"66152";"https://dadosabertos.camara.leg.br/api/v2/eventos/66152";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-06-29T15:22:06";"Parecer do Relator, Dep. Cássio Andrade (PSB-PA), pela aprovação deste, do PL 5612/2013, do PL 3951/2015, do PL 6773/2016, do PL 2330/2021, e do PL 11053/2018, apensados, na forma do substitutivo.";"2330689";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2330689"
"2310180-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2310180-26";"2022-07-12";"2022-07-12T16:11:27";"537480";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537480";"CPD";"66152";"https://dadosabertos.camara.leg.br/api/v2/eventos/66152";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-06-22T12:25:12";"Parecer da Relatora, Dep. Rejane Dias (PT-PI), pela aprovação deste, e do PL 1284/2022, apensado, com substitutivo.";"2329937";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329937"
"2331332-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331332-3";"2022-07-12";"2022-07-12T17:45:57";"539063";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539063";"CEXJAVAR";"66158";"https://dadosabertos.camara.leg.br/api/v2/eventos/66158";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 18/2022, pelo Deputado José Ricardo (PT/AM), que ""Requer informações ao Ministerio da Justiça e Segurança Pública por meio da Fundação Nacional do Indio (FUNAI). "".";"0";""
"2331867-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331867-2";"2022-07-12";"2022-07-12T17:46:05";"539063";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539063";"CEXJAVAR";"66158";"https://dadosabertos.camara.leg.br/api/v2/eventos/66158";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 19/2022, pela Deputada Vivi Reis (PSOL/PA), que ""Requer que esta Comissão solicite ao Ministério Público Federal a apuração de ameaças praticadas contra indígenas, indigenistas e servidores da Funai na região do Vale do Javari e a consequente adoção de medidas que resguardem a integridade física e psicológica das vítimas e de seus familiares"".";"0";""
"2331332-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2331332-4";"2022-07-12";"2022-07-12T17:49:52";"539063";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539063";"CEXJAVAR";"66158";"https://dadosabertos.camara.leg.br/api/v2/eventos/66158";"1";"0";"0";"0";"Aprovado";"";"";"";"Apresentação do Requerimento n. 18/2022, pelo Deputado José Ricardo (PT/AM), que ""Requer informações ao Ministerio da Justiça e Segurança Pública por meio da Fundação Nacional do Indio (FUNAI). "".";"0";""
"2332183-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332183-3";"2022-07-12";"2022-07-12T17:49:53";"539063";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539063";"CEXJAVAR";"66158";"https://dadosabertos.camara.leg.br/api/v2/eventos/66158";"1";"0";"0";"0";"Aprovado";"2022-07-12T17:54:10";"Proposição incluída em pauta por meio de aprovação de requerimento extrapauta.";"";"Apresentação da Relatório n. 1/2022, pela Deputada Vivi Reis (PSOL/PA), que ""Relatório parcial da Comissão Externa ao Vale do Javari/AM acerca da diligência à região"".";"0";""
"532249-138";"https://dadosabertos.camara.leg.br/api/v2/votacoes/532249-138";"2022-07-12";"";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSSF";"0";"";"0";"0";"0";"0";"Apresentação do Voto em Separado n. 1 CSSF, pelo Deputado Alexandre Padilha (PT/SP).";"";"";"2022-06-09T16:23:31";"Parecer do Relator, Dep. Diego Garcia (REPUBLIC-PR), pela aprovação deste e do PL 4507/2016, apensado, na forma do substitutivo adotado pela Comissão de Educação, com subemenda.";"2326937";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326937"
"2304353-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2304353-23";"2022-07-12";"";"2010";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2010";"CFT";"0";"";"0";"0";"0";"0";"Apresentação do Voto em Separado n. 1 CFT, pelo Deputado Aelton Freitas (PP/MG).";"";"";"2022-07-12T18:40:47";"Parecer da Relatora, Dep. Paula Belmonte (CIDADANIA-DF), pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária; e, no mérito, pela aprovação, com substitutivo.";"2332321";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332321"
"2279476-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2279476-36";"2022-07-13";"2022-07-13T10:33:52";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSSF";"66125";"https://dadosabertos.camara.leg.br/api/v2/eventos/66125";"1";"0";"0";"0";"Aprovado o Parecer, contra o voto da Deputada Adriana Ventura.";"";"";"2022-07-13T18:32:34";"Apresentação do Requerimento de Inclusão de Matéria para Apreciação Imediata na Comissão n. 135/2022, pela Deputada Alice Portugal (PCdoB-BA), que: ""Requer a inclusão extrapauta para apreciação imediata do Projeto de Lei Nº 1.559, de 2021, que dispõe sobre o piso salarial do profissional Farmacêutico"".";"2332521";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332521"
"2329218-170";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-170";"2022-07-13";"2022-07-13T17:00:56";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"0";"";"1";"0";"0";"0";"Aprovado requerimento n. 1172/2022 do Sr. André Fufuca que requer dispensa do interstício regimental entre o primeiro e o segundo turno de deliberação da Proposta de Emenda à Constituição nº 15, de 2022.";"";"";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2329218-197";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-197";"2022-07-13";"2022-07-13T20:27:16";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator Dep. Danilo Forte (União-CE).";"2022-07-13T20:26:24";"Votação da Redação Final.";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2326450-100";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326450-100";"2022-07-13";"2022-07-13T21:29:19";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"1";"0";"0";"0";"Aprovada a Redação Final assinada pela Relatora, Dep. Carmen Zanotto (Cidadania-SC).";"2022-07-13T21:28:38";"Votação da Redação Final.";"";"Apresentação da Proposta de Emenda à Constituição n. 11/2022, pelo Senado Federal, que ""Institui o piso salarial nacional do enfermeiro, do técnico de enfermagem, do auxiliar de enfermagem e da parteira"".";"0";""
"2306112-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2306112-71";"2022-07-13";"2022-07-13T22:00:33";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator, Dep. Bia Kicis (PL-DF).";"2022-07-13T21:59:59";"Votação da Redação Final.";"";"";"0";""
"2332521-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2332521-2";"2022-07-13";"2022-07-13T18:33:27";"2014";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2014";"CSSF";"66125";"https://dadosabertos.camara.leg.br/api/v2/eventos/66125";"1";"29";"1";"1";"Aprovado. Resultado: Sim - 29; Não - 1; Abstenção - 1; Quórum - 31.";"";"";"2022-07-13T18:32:34";"Apresentação do Requerimento de Inclusão de Matéria para Apreciação Imediata na Comissão n. 135/2022, pela Deputada Alice Portugal (PCdoB-BA), que: ""Requer a inclusão extra pauta para, apreciação imediata, do Projeto de Lei Nº 1.559, de 2021, que dispõe sobre o piso salarial do profissional Farmacêutico"".";"0";""
"2329218-151";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-151";"2022-07-13";"2022-07-13T12:31:51";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"0";"29";"356";"79";"Rejeitado o Requerimento. Sim: 29; não: 356; abstenção: 3; total: 388.";"2022-07-13T12:24:06";"Continuação da votação em primeiro turno.";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2329218-153";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-153";"2022-07-13";"2022-07-13T13:12:42";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"";"361";"142";"0";"Mantido o texto. Sim: 361; não: 142; total: 503.";"2022-07-13T12:33:15";"Votação do DTQ 6: PT: destaque, com vistas à rejeição, da expressão “o estado de emergência decorrente da”, contida no Artigo 120 do ADCT, na redação dada pelo Artigo 3º do Substitutivo apresentado à PEC 15/2022 e, por decorrência: da expressão “estado de emergência reconhecido”, constante do parágrafo único do mesmo Artigo 120; da expressão “do estado de emergência decorrente”, constante do Artigo 1º do Substitutivo; e da expressão “em decorrência do estado de emergência de que trata o caput do art. 120 do Ato das Disposições Constitucionais Transitórias”, constante do inciso I, do §3º, do Artigo 5º do Substitutivo (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2329218-156";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-156";"2022-07-13";"2022-07-13T13:57:52";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"";"354";"131";"6";"Mantido o texto. Sim: 354; não: 131; total: 485.";"2022-07-13T13:21:04";"Votação do DTQ 7: PT: Destaque, com vistas à rejeição, da expressão “imprevisível” contida no Artigo 120 do ADCT, na redação dada pelo Artigo 3º do Substitutivo apresentado à PEC 15/2022, e, por decorrência, da expressão “imprevisível” constante do Artigo 1º do mesmo Substitutivo. (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2329218-159";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-159";"2022-07-13";"2022-07-13T14:30:35";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"";"459";"24";"8";"Mantido o texto. Sim: 459; não: 24; total: 483.";"2022-07-13T13:58:36";"Votação do DTQ 10: NOVO: Destaque para a votação em separado do parágrafo único do art. 120 do ADCT acrescentado pelo art. 3º do Substitutivo apresentado à PEC 15/2022, com vistas à sua supressão. (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2329218-162";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-162";"2022-07-13";"2022-07-13T15:18:21";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"";"338";"159";"0";"Mantido o texto. Sim: 338; não: 159; total: 497.";"2022-07-13T14:30:56";"Votação do DTQ 3: PSB: Destaque para votação em separado da expressão “durante 5 (cinco) meses” contida no inciso I do art. 5º do substitutivo apresentado à PEC 15/2022, para fins de sua supressão. (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
"2329218-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329218-165";"2022-07-13";"2022-07-13T15:55:12";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"66204";"https://dadosabertos.camara.leg.br/api/v2/eventos/66204";"";"333";"159";"0";"Mantido o texto. Sim: 333; não: 159; total: 492.";"2022-07-13T15:18:51";"Votação do DTQ 2: PSOL: Destaque para votação em separado da expressão “no período de 1º de agosto a 31 de dezembro de 2022”, constante do inciso I do art. 5° do Substitutivo apresentado à Proposta de Emenda à Constituição n. 15, de 2022, para fins de supressão. (art. 161, I)";"";"Apresentação da Proposta de Emenda à Constituição n. 15/2022, pelo Senado Federal (MDB-PE), que: ""Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis.

NOVA EMENTA: Altera o art. 225 da Constituição Federal para estabelecer diferencial de competitividade para os biocombustíveis; inclui o art. 120 no Ato das Disposições Constitucionais Transitórias para reconhecer o estado de emergência decorrente da elevação extraordinária e imprevisível dos preços do petróleo, combustíveis e seus derivados e dos impactos sociais dela decorrentes; autoriza a União a entregar auxílio financeiro aos Estados e ao Distrito Federal que outorgarem créditos tributários do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) aos produtores e distribuidores de etanol hidratado; expande o auxílio Gás dos Brasileiros, de que trata a Lei nº 14.237, de 19 de novembro de 2021; institui auxílio para caminhoneiros autônomos; expande o Programa Auxílio Brasil, de que trata a Lei nº 14.284, de 29 de dezembro de 2021; e institui auxílio para entes da Federação financiarem a gratuidade do transporte público"".";"0";""
